Start_Name,Start_Lat,Start_Lon,End_Name,End_Lat,End_Lon,Traffic_Condition,Distance_km,Travel_Time_Mobil_min,Travel_Time_Motor_min
Galaxy Mall,-7.273925,112.779602,Kebun Binatang Surabaya,-7.290215,112.735337,sedang,7.149127999999995,14.29825599999999,10.723691999999993
Galaxy Mall,-7.273925,112.779602,Kebun Binatang Surabaya,-7.290215,112.735337,macet,7.149127999999995,28.59651199999998,21.447383999999985
Galaxy Mall,-7.273925,112.779602,Surabaya Town Square,-7.290116,112.734558,lancar,7.149127999999995,8.578953599999993,7.149127999999995
Galaxy Mall,-7.273925,112.779602,Surabaya Town Square,-7.290116,112.734558,sedang,7.149127999999995,14.29825599999999,10.723691999999993
Galaxy Mall,-7.273925,112.779602,Surabaya Town Square,-7.290116,112.734558,macet,7.149127999999995,28.59651199999998,21.447383999999985
Galaxy Mall,-7.273925,112.779602,Grand City Mall,-7.261414,112.751639,lancar,5.761581000000001,6.913897200000002,5.761581000000001
Galaxy Mall,-7.273925,112.779602,Grand City Mall,-7.261414,112.751639,sedang,5.761581000000001,11.523162000000003,8.642371500000001
Galaxy Mall,-7.273925,112.779602,Grand City Mall,-7.261414,112.751639,macet,5.761581000000001,23.046324000000006,17.284743000000002
Galaxy Mall,-7.273925,112.779602,Terminal Bungurasih,-7.345473,112.742177,lancar,12.253129,14.7037548,12.253129
Galaxy Mall,-7.273925,112.779602,Terminal Bungurasih,-7.345473,112.742177,sedang,12.253129,24.506258,18.379693500000002
Galaxy Mall,-7.273925,112.779602,Terminal Bungurasih,-7.345473,112.742177,macet,12.253129,49.012516,36.759387000000004
Galaxy Mall,-7.273925,112.779602,Pelabuhan Tanjung Perak,-7.203854,112.723741,lancar,12.506400000000001,15.00768,12.506400000000001
Galaxy Mall,-7.273925,112.779602,Pelabuhan Tanjung Perak,-7.203854,112.723741,sedang,12.506400000000001,25.012800000000002,18.759600000000002
Galaxy Mall,-7.273925,112.779602,Pelabuhan Tanjung Perak,-7.203854,112.723741,macet,12.506400000000001,50.025600000000004,37.519200000000005
Galaxy Mall,-7.273925,112.779602,Pakuwon Mall,-7.291418,112.677844,lancar,14.013399999999994,16.816079999999992,14.013399999999994
Galaxy Mall,-7.273925,112.779602,Pakuwon Mall,-7.291418,112.677844,sedang,14.013399999999994,28.026799999999987,21.020099999999992
Galaxy Mall,-7.273925,112.779602,Pakuwon Mall,-7.291418,112.677844,macet,14.013399999999994,56.053599999999975,42.040199999999984
Galaxy Mall,-7.273925,112.779602,Stadion Gelora Bung Tomo,-7.268027,112.63066,lancar,18.926208999999993,22.711450799999994,18.926208999999993
Galaxy Mall,-7.273925,112.779602,Stadion Gelora Bung Tomo,-7.268027,112.63066,sedang,18.926208999999993,37.852417999999986,28.38931349999999
Galaxy Mall,-7.273925,112.779602,Stadion Gelora Bung Tomo,-7.268027,112.63066,macet,18.926208999999993,75.70483599999997,56.77862699999998
Pakuwon Mall,-7.291418,112.677844,Stasiun Gubeng,-7.257472,112.752088,lancar,12.86782300000001,15.441387600000013,12.86782300000001
Pakuwon Mall,-7.291418,112.677844,Stasiun Gubeng,-7.257472,112.752088,sedang,12.86782300000001,25.73564600000002,19.301734500000013
Pakuwon Mall,-7.291418,112.677844,Stasiun Gubeng,-7.257472,112.752088,macet,12.86782300000001,51.47129200000004,38.603469000000025
Pakuwon Mall,-7.291418,112.677844,Tunjungan Plaza,-7.266735,112.736115,lancar,9.991247000000003,11.989496400000004,9.991247000000003
Pakuwon Mall,-7.291418,112.677844,Tunjungan Plaza,-7.266735,112.736115,sedang,9.991247000000003,19.982494000000006,14.986870500000006
Pakuwon Mall,-7.291418,112.677844,Tunjungan Plaza,-7.266735,112.736115,macet,9.991247000000003,39.96498800000001,29.97374100000001
Pakuwon Mall,-7.291418,112.677844,Kebun Binatang Surabaya,-7.290215,112.735337,lancar,8.417018000000002,10.100421600000002,8.417018000000002
Pakuwon Mall,-7.291418,112.677844,Kebun Binatang Surabaya,-7.290215,112.735337,sedang,8.417018000000002,16.834036000000005,12.625527000000003
Pakuwon Mall,-7.291418,112.677844,Kebun Binatang Surabaya,-7.290215,112.735337,macet,8.417018000000002,33.66807200000001,25.251054000000007
Pakuwon Mall,-7.291418,112.677844,Surabaya Town Square,-7.290116,112.734558,lancar,8.417018000000002,10.100421600000002,8.417018000000002
Pakuwon Mall,-7.291418,112.677844,Surabaya Town Square,-7.290116,112.734558,sedang,8.417018000000002,16.834036000000005,12.625527000000003
Pakuwon Mall,-7.291418,112.677844,Surabaya Town Square,-7.290116,112.734558,macet,8.417018000000002,33.66807200000001,25.251054000000007
Pakuwon Mall,-7.291418,112.677844,Grand City Mall,-7.261414,112.751639,lancar,13.08758200000001,15.705098400000011,13.08758200000001
Pakuwon Mall,-7.291418,112.677844,Grand City Mall,-7.261414,112.751639,sedang,13.08758200000001,26.17516400000002,19.631373000000018
Pakuwon Mall,-7.291418,112.677844,Grand City Mall,-7.261414,112.751639,macet,13.08758200000001,52.35032800000004,39.262746000000035
Pakuwon Mall,-7.291418,112.677844,Terminal Bungurasih,-7.345473,112.742177,lancar,14.073849000000012,16.888618800000014,14.073849000000012
Pakuwon Mall,-7.291418,112.677844,Terminal Bungurasih,-7.345473,112.742177,sedang,14.073849000000012,28.147698000000023,21.11077350000002
Pakuwon Mall,-7.291418,112.677844,Terminal Bungurasih,-7.345473,112.742177,macet,14.073849000000012,56.295396000000046,42.22154700000004
Pakuwon Mall,-7.291418,112.677844,Pelabuhan Tanjung Perak,-7.203854,112.723741,lancar,13.636366999999998,16.363640399999998,13.636366999999998
Pakuwon Mall,-7.291418,112.677844,Pelabuhan Tanjung Perak,-7.203854,112.723741,sedang,13.636366999999998,27.272733999999996,20.454550499999996
Pakuwon Mall,-7.291418,112.677844,Pelabuhan Tanjung Perak,-7.203854,112.723741,macet,13.636366999999998,54.54546799999999,40.90910099999999
Pakuwon Mall,-7.291418,112.677844,Galaxy Mall,-7.273925,112.779602,lancar,15.373952,18.4487424,15.373952000000001
Pakuwon Mall,-7.291418,112.677844,Galaxy Mall,-7.273925,112.779602,sedang,15.373952,30.747904000000002,23.060928
Pakuwon Mall,-7.291418,112.677844,Galaxy Mall,-7.273925,112.779602,macet,15.373952,61.495808000000004,46.121856
Pakuwon Mall,-7.291418,112.677844,Stadion Gelora Bung Tomo,-7.268027,112.63066,lancar,6.981824,8.378188799999998,6.981824
Pakuwon Mall,-7.291418,112.677844,Stadion Gelora Bung Tomo,-7.268027,112.63066,sedang,6.981824,13.963648,10.472736
Pakuwon Mall,-7.291418,112.677844,Stadion Gelora Bung Tomo,-7.268027,112.63066,macet,6.981824,27.927296,20.945472
Stadion Gelora Bung Tomo,-7.268027,112.63066,Stasiun Gubeng,-7.257472,112.752088,lancar,15.53013400000001,18.63616080000001,15.530134000000007
Stadion Gelora Bung Tomo,-7.268027,112.63066,Stasiun Gubeng,-7.257472,112.752088,sedang,15.53013400000001,31.060268000000015,23.295201000000013
Stadion Gelora Bung Tomo,-7.268027,112.63066,Stasiun Gubeng,-7.257472,112.752088,macet,15.53013400000001,62.12053600000003,46.590402000000026
Stadion Gelora Bung Tomo,-7.268027,112.63066,Tunjungan Plaza,-7.266735,112.736115,lancar,13.68360400000001,16.420324800000014,13.68360400000001
Stadion Gelora Bung Tomo,-7.268027,112.63066,Tunjungan Plaza,-7.266735,112.736115,sedang,13.68360400000001,27.36720800000002,20.525406000000014
Stadion Gelora Bung Tomo,-7.268027,112.63066,Tunjungan Plaza,-7.266735,112.736115,macet,13.68360400000001,54.73441600000004,41.05081200000003
Stadion Gelora Bung Tomo,-7.268027,112.63066,Kebun Binatang Surabaya,-7.290215,112.735337,lancar,12.857356,15.4288272,12.857356
Stadion Gelora Bung Tomo,-7.268027,112.63066,Kebun Binatang Surabaya,-7.290215,112.735337,sedang,12.857356,25.714712,19.286034
Stadion Gelora Bung Tomo,-7.268027,112.63066,Kebun Binatang Surabaya,-7.290215,112.735337,macet,12.857356,51.429424,38.572068
Stadion Gelora Bung Tomo,-7.268027,112.63066,Surabaya Town Square,-7.290116,112.734558,lancar,12.857356,15.4288272,12.857356
Stadion Gelora Bung Tomo,-7.268027,112.63066,Surabaya Town Square,-7.290116,112.734558,sedang,12.857356,25.714712,19.286034
Stadion Gelora Bung Tomo,-7.268027,112.63066,Surabaya Town Square,-7.290116,112.734558,macet,12.857356,51.429424,38.572068
Stadion Gelora Bung Tomo,-7.268027,112.63066,Grand City Mall,-7.261414,112.751639,lancar,15.749893000000009,18.89987160000001,15.74989300000001
Stadion Gelora Bung Tomo,-7.268027,112.63066,Grand City Mall,-7.261414,112.751639,sedang,15.749893000000009,31.49978600000002,23.62483950000001
Stadion Gelora Bung Tomo,-7.268027,112.63066,Grand City Mall,-7.261414,112.751639,macet,15.749893000000009,62.99957200000004,47.24967900000002
Stadion Gelora Bung Tomo,-7.268027,112.63066,Terminal Bungurasih,-7.345473,112.742177,lancar,19.615806000000013,23.538967200000016,19.615806000000013
Stadion Gelora Bung Tomo,-7.268027,112.63066,Terminal Bungurasih,-7.345473,112.742177,sedang,19.615806000000013,39.23161200000003,29.42370900000002
Stadion Gelora Bung Tomo,-7.268027,112.63066,Terminal Bungurasih,-7.345473,112.742177,macet,19.615806000000013,78.46322400000005,58.84741800000004
Stadion Gelora Bung Tomo,-7.268027,112.63066,Pelabuhan Tanjung Perak,-7.203854,112.723741,lancar,16.865695000000002,20.238834000000004,16.865695000000002
Stadion Gelora Bung Tomo,-7.268027,112.63066,Pelabuhan Tanjung Perak,-7.203854,112.723741,sedang,16.865695000000002,33.731390000000005,25.298542500000003
Stadion Gelora Bung Tomo,-7.268027,112.63066,Pelabuhan Tanjung Perak,-7.203854,112.723741,macet,16.865695000000002,67.46278000000001,50.59708500000001
Stadion Gelora Bung Tomo,-7.268027,112.63066,Galaxy Mall,-7.273925,112.779602,lancar,19.412667,23.2952004,19.412667
Stadion Gelora Bung Tomo,-7.268027,112.63066,Galaxy Mall,-7.273925,112.779602,sedang,19.412667,38.825334,29.1190005
Stadion Gelora Bung Tomo,-7.268027,112.63066,Galaxy Mall,-7.273925,112.779602,macet,19.412667,77.650668,58.238001
Stadion Gelora Bung Tomo,-7.268027,112.63066,Pakuwon Mall,-7.291418,112.677844,lancar,6.354136,7.624963199999999,6.354136
Stadion Gelora Bung Tomo,-7.268027,112.63066,Pakuwon Mall,-7.291418,112.677844,sedang,6.354136,12.708272,9.531203999999999
Stadion Gelora Bung Tomo,-7.268027,112.63066,Pakuwon Mall,-7.291418,112.677844,macet,6.354136,25.416544,19.062407999999998
